<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.09.23	76.21349	77.09300	76.16599	77.04800	40598	0	1100
2020.09.24	77.15500	77.48050	76.88800	77.12050	45622	0	1100
2020.09.25	76.81800	78.50450	76.62699	78.24550	47591	0	1151
2020.09.28	78.01150	79.28499	78.01150	79.04050	47936	0	1400
2020.09.29	79.23000	79.95600	78.44000	78.94050	68743	0	1100
2020.09.30	79.25799	79.36700	77.54350	77.66800	53885	0	1100
2020.10.01	77.04099	77.61800	77.00050	77.30800	47123	0	1150
2020.10.02	77.71649	78.80100	77.68800	78.19000	55442	0	1101
2020.10.05	77.94500	78.86549	77.79800	78.14550	38016	0	1200
2020.10.06	78.14050	78.65150	77.60049	78.33549	41359	0	1101
2020.10.07	78.05950	78.47050	77.89050	77.99300	35765	0	1100
2020.10.08	77.74850	78.09300	77.27200	77.31300	32362	0	1100
2020.10.09	77.13299	77.30050	76.64400	76.80050	33519	0	1100
2020.10.12	76.91200	77.24800	76.81850	77.10450	28055	0	1550
2020.10.13	77.13850	77.42050	76.84449	77.02800	38506	0	1650
2020.10.14	77.10100	77.72800	77.07450	77.61050	35366	0	1301
2020.10.15	77.92250	78.45550	77.83249	78.05050	35642	0	1601
2020.10.16	78.04150	78.35049	77.73550	77.88850	37146	0	1350
2020.10.19	77.97849	78.06300	77.41050	77.75550	39247	0	1300
2020.10.20	77.55800	78.06300	77.27050	77.35300	39022	0	1350
2020.10.21	77.08700	77.29300	76.55299	76.78550	33370	0	1150
2020.10.22	76.84950	77.22549	76.35800	76.59800	37778	0	1200
2020.10.23	76.74700	76.84149	76.10100	76.14300	35616	0	1300
2020.10.26	76.49500	76.60600	75.99700	76.35550	34978	0	1401
2020.10.27	76.31550	77.29050	76.22700	77.22800	39016	0	1400
2020.10.28	77.48800	79.17550	77.35700	79.15300	53937	0	1100
2020.10.29	78.49599	79.61300	78.49599	78.77299	58486	0	1100
2020.10.30	79.01500	79.58450	78.75050	79.45800	52043	0	1300
2020.11.02	79.88350	80.94300	79.84950	80.59050	49493	0	1150
2020.11.03	80.26099	80.34250	79.03199	79.47549	46185	0	1101
