<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.07.01	124.15	124.67	123.09	124.36	1453	0	120
2020.07.02	124.32	124.40	120.13	120.79	623	0	120
2020.07.06	120.85	123.37	118.86	122.59	1037	0	120
2020.07.07	122.78	123.41	120.59	121.64	603	0	120
2020.07.08	121.73	124.32	121.05	124.08	977	0	120
2020.07.09	124.19	125.25	123.46	125.13	429	0	120
2020.07.10	125.12	125.39	124.54	125.16	277	0	120
2020.07.13	125.34	125.96	125.03	125.48	332	0	120
2020.07.14	125.79	127.06	121.67	123.53	702	0	120
2020.07.15	122.08	123.71	120.77	121.26	590	0	120
2020.07.16	120.79	122.20	117.77	118.06	558	0	120
2020.07.17	118.27	123.93	117.57	123.51	768	0	120
2020.07.20	123.53	124.16	119.09	119.43	666	0	120
2020.07.21	119.86	122.82	119.11	119.43	634	0	120
2020.07.22	119.81	122.51	119.57	121.76	344	0	120
2020.07.23	121.40	122.46	119.72	120.31	528	0	120
2020.07.24	120.15	121.83	119.86	121.20	407	0	120
2020.07.27	122.68	122.68	118.52	118.70	557	0	120
2020.07.28	118.63	118.81	115.99	117.79	573	0	120
2020.07.29	117.19	119.62	117.11	119.19	548	0	120
2020.07.30	119.25	120.18	117.17	117.22	658	0	120
2020.07.31	117.75	119.43	116.60	118.72	487	0	120
2020.08.03	121.02	121.51	117.72	120.68	663	0	120
2020.08.04	120.62	120.94	114.60	115.86	662	0	120
2020.08.05	115.68	117.00	111.92	112.14	779	0	120
2020.08.06	112.00	114.40	110.58	113.79	663	0	120
2020.08.07	113.45	113.85	111.79	112.83	458	0	120
2020.08.10	111.08	111.43	109.09	111.16	635	0	120
2020.08.11	110.90	113.53	109.25	112.49	897	0	120
2020.08.12	112.95	114.58	111.92	113.35	731	0	120
2020.08.13	114.10	121.12	113.59	117.82	778	0	120
2020.08.14	117.39	117.70	115.79	117.70	461	0	120
2020.08.17	117.04	117.18	114.27	114.72	739	0	120
2020.08.18	115.30	118.65	115.28	117.71	987	0	120
2020.08.19	118.30	118.51	117.41	118.46	314	0	120
2020.08.20	118.47	118.69	115.73	117.41	619	0	120
2020.08.21	117.38	117.72	113.37	113.37	719	0	120
2020.08.24	114.18	116.65	113.14	115.77	759	0	120
2020.08.25	115.95	116.12	114.40	114.79	698	0	120
2020.08.26	114.70	115.07	112.54	112.84	515	0	120
2020.08.27	112.99	113.74	111.61	111.75	490	0	120
2020.08.28	112.10	114.67	111.66	113.65	629	0	120
2020.08.31	113.83	113.97	112.56	113.03	542	0	120
2020.09.01	113.48	114.70	109.99	112.17	1032	0	120
2020.09.02	112.83	113.09	110.10	111.94	595	0	120
2020.09.03	112.21	115.57	111.75	115.42	576	0	120
2020.09.04	115.45	116.90	114.70	116.90	454	0	120
2020.09.08	116.49	117.45	112.59	113.96	698	0	120
2020.09.09	114.26	115.51	111.28	112.48	546	0	120
