<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.10.12	1.18160	1.18265	1.17865	1.18109	49934	0	6
2020.10.13	1.18116	1.18162	1.17307	1.17449	59115	0	6
2020.10.14	1.17438	1.17712	1.17192	1.17459	59479	0	6
2020.10.15	1.17449	1.17575	1.16881	1.17067	67983	0	6
2020.10.16	1.17076	1.17459	1.16938	1.17136	57363	0	6
2020.10.19	1.17172	1.17933	1.17029	1.17705	55517	0	6
2020.10.20	1.17667	1.18405	1.17597	1.18221	57507	0	6
2020.10.21	1.18209	1.18805	1.18199	1.18606	65016	0	6
2020.10.22	1.18551	1.18666	1.18113	1.18182	58197	0	6
2020.10.23	1.18167	1.18661	1.17865	1.18579	57419	0	6
2020.10.26	1.18551	1.18554	1.18030	1.18077	55396	0	6
2020.10.27	1.18086	1.18387	1.17781	1.17834	50529	0	6
2020.10.28	1.17870	1.17896	1.17176	1.17455	68710	0	6
2020.10.29	1.17450	1.17585	1.16499	1.16745	70436	0	6
2020.10.30	1.16741	1.17039	1.16397	1.16454	74795	0	6
2020.11.02	1.16470	1.16554	1.16221	1.16399	63936	0	6
2020.11.03	1.16344	1.17395	1.16343	1.17195	60483	0	6
2020.11.04	1.17130	1.17708	1.16024	1.17225	137055	0	6
2020.11.05	1.17221	1.18595	1.17104	1.18241	99331	0	6
2020.11.06	1.18257	1.18907	1.17951	1.18743	92756	0	6
2020.11.09	1.18884	1.19197	1.17951	1.18131	109844	0	6
2020.11.10	1.18141	1.18431	1.17795	1.18172	96730	0	6
2020.11.11	1.18174	1.18325	1.17453	1.17782	63749	0	6
2020.11.12	1.17755	1.18229	1.17584	1.18053	66107	0	6
2020.11.13	1.18026	1.18372	1.17987	1.18351	52924	0	6
2020.11.16	1.18378	1.18683	1.18138	1.18536	64074	0	6
2020.11.17	1.18528	1.18935	1.18425	1.18605	55349	0	6
2020.11.18	1.18633	1.18907	1.18487	1.18538	54580	0	6
2020.11.19	1.18531	1.18822	1.18161	1.18731	57414	0	6
2020.11.20	1.18748	1.18904	1.18496	1.18555	49882	0	6
2020.11.23	1.18539	1.19055	1.17997	1.18401	54969	0	6
2020.11.24	1.18402	1.18956	1.18328	1.18921	52671	0	6
2020.11.25	1.18928	1.19295	1.18816	1.19131	60724	0	6
