<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.03	0.70657	0.71035	0.70500	0.70761	36505	0	17
2020.12.04	0.70699	0.70785	0.70269	0.70394	42136	0	17
2020.12.07	0.70416	0.70633	0.70049	0.70403	39578	0	17
2020.12.08	0.70344	0.70529	0.70219	0.70435	38442	0	17
2020.12.09	0.70369	0.70938	0.70102	0.70232	42604	0	17
2020.12.10	0.70209	0.70985	0.70107	0.70984	44849	0	17
2020.12.11	0.70928	0.71126	0.70733	0.70836	39978	0	17
2020.12.14	0.70992	0.71197	0.70758	0.70795	34319	0	17
2020.12.15	0.70789	0.70974	0.70586	0.70867	36456	0	17
2020.12.16	0.70835	0.71200	0.70531	0.71136	39469	0	17
2020.12.17	0.71082	0.71708	0.71014	0.71524	32986	0	17
2020.12.18	0.71479	0.71520	0.71095	0.71376	40042	0	17
2020.12.21	0.71118	0.71228	0.70018	0.70997	65567	0	17
2020.12.22	0.70979	0.71079	0.70304	0.70404	49061	0	17
2020.12.23	0.70392	0.71039	0.70292	0.70951	47702	0	17
2020.12.24	0.70820	0.71170	0.70820	0.71134	31163	0	17
2020.12.28	0.71008	0.71385	0.70828	0.71009	37878	0	17
2020.12.29	0.70958	0.71637	0.70852	0.71478	39071	0	17
2020.12.30	0.71447	0.72110	0.71400	0.72041	41224	0	17
2020.12.31	0.71998	0.72401	0.71815	0.71940	39897	0	17
2021.01.04	0.71889	0.72299	0.71520	0.71748	64034	0	17
2021.01.05	0.71590	0.72588	0.71590	0.72503	68488	0	17
2021.01.06	0.72470	0.73146	0.72347	0.72948	90631	0	17
2021.01.07	0.72945	0.73049	0.72241	0.72538	73784	0	17
2021.01.08	0.72464	0.72805	0.72035	0.72353	77821	0	17
2021.01.11	0.72240	0.72315	0.71455	0.71596	65378	0	17
2021.01.12	0.71565	0.72314	0.71534	0.72255	61126	0	17
2021.01.13	0.72183	0.72388	0.71654	0.71797	55185	0	17
2021.01.14	0.71741	0.72395	0.71701	0.72232	55369	0	17
2021.01.15	0.72163	0.72287	0.71179	0.71293	60186	0	17
2021.01.18	0.71334	0.71391	0.70955	0.71043	46287	0	17
2021.01.19	0.71075	0.71400	0.71017	0.71163	51588	0	17
2021.01.20	0.71193	0.71737	0.71131	0.71709	51774	0	17
2021.01.21	0.71669	0.72224	0.71669	0.72177	54672	0	17
2021.01.22	0.72120	0.72245	0.71661	0.71778	55705	0	17
2021.01.25	0.71726	0.72160	0.71700	0.71965	50400	0	17
2021.01.26	0.71894	0.72468	0.71665	0.72384	37903	0	17
2021.01.27	0.72360	0.72441	0.71455	0.71573	67923	0	17
2021.01.28	0.71457	0.71948	0.71047	0.71734	65882	0	17
2021.01.29	0.71674	0.72250	0.71500	0.71785	77351	0	17
2021.02.01	0.71650	0.72020	0.71497	0.71565	61456	0	17
2021.02.02	0.71565	0.71958	0.71340	0.71906	49090	0	17
2021.02.03	0.71869	0.72246	0.71829	0.72078	50454	0	17
2021.02.04	0.71965	0.72244	0.71462	0.71556	48712	0	17
2021.02.05	0.71461	0.72059	0.71354	0.72007	44850	0	17
2021.02.08	0.71870	0.72314	0.71774	0.72183	35993	0	17
2021.02.09	0.72105	0.72535	0.72056	0.72395	44340	0	17
2021.02.10	0.72345	0.72445	0.71986	0.72127	45685	0	17
2021.02.11	0.72059	0.72502	0.72035	0.72267	29132	0	17
2021.02.12	0.72301	0.72333	0.71747	0.72163	26361	0	17
2021.02.15	0.72055	0.72487	0.72035	0.72239	21239	0	17
2021.02.16	0.72244	0.72675	0.71967	0.72068	38430	0	17
2021.02.17	0.72099	0.72137	0.71568	0.71883	43859	0	17
2021.02.18	0.71891	0.72239	0.71753	0.72201	49299	0	17
2021.02.19	0.72149	0.73139	0.72026	0.72937	50814	0	17
2021.02.22	0.72910	0.73424	0.72801	0.73274	47404	0	17
2021.02.23	0.73142	0.73459	0.73064	0.73425	49944	0	17
2021.02.24	0.73312	0.74538	0.73134	0.74396	55652	0	17
2021.02.25	0.74392	0.74637	0.73586	0.73683	69493	0	17
2021.02.26	0.73686	0.73816	0.72225	0.72285	79686	0	17
2021.03.01	0.72324	0.72917	0.72242	0.72638	52331	0	17
2021.03.02	0.72639	0.73060	0.72085	0.72908	54323	0	17
2021.03.03	0.72777	0.73036	0.72363	0.72637	44307	0	17
