<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.05.13	214.30	220.70	210.10	219.40	4614	0	230
2020.05.14	219.40	226.30	215.60	222.30	7269	0	230
2020.05.15	222.30	226.10	212.80	214.40	4888	0	230
2020.05.16	214.40	221.10	214.40	218.20	5401	0	230
2020.05.17	217.60	225.30	216.90	222.30	6205	0	230
2020.05.18	222.70	233.70	219.90	223.90	6832	0	230
2020.05.19	223.90	227.90	221.40	223.60	5030	0	230
2020.05.20	223.90	225.20	213.60	218.30	5696	0	230
2020.05.21	218.20	220.50	200.20	207.50	6003	0	230
2020.05.22	207.50	215.80	204.60	215.50	5450	0	230
2020.05.23	215.00	218.80	212.40	215.10	4803	0	230
2020.05.24	215.20	216.80	206.00	209.50	3087	0	230
2020.05.25	209.50	213.00	201.80	211.30	3263	0	230
2020.05.26	211.20	211.40	203.30	207.80	3409	0	230
2020.05.27	207.80	212.40	206.10	209.90	2630	0	230
2020.05.28	209.60	213.90	207.20	212.10	4052	0	230
2020.05.29	212.10	218.30	209.90	213.10	4713	0	230
2020.05.30	213.20	222.20	211.80	218.50	5326	0	230
2020.05.31	218.60	226.60	217.60	218.90	4259	0	230
2020.06.01	218.40	219.80	212.00	219.30	4387	0	230
2020.06.02	219.50	239.40	216.40	222.20	6952	0	230
2020.06.03	222.10	224.80	219.30	223.40	5092	0	230
2020.06.04	223.40	231.30	220.50	223.60	5159	0	230
2020.06.05	224.00	231.20	223.30	227.10	5775	0	230
2020.06.06	227.40	227.90	221.70	224.70	6056	0	230
2020.06.07	224.70	225.20	217.60	222.20	3720	0	230
2020.06.08	222.20	226.60	221.50	222.70	4160	0	230
2020.06.09	222.50	225.60	220.30	222.80	3430	0	230
2020.06.10	222.60	226.80	220.10	225.20	3737	0	230
2020.06.11	225.00	225.60	203.50	209.80	3292	0	230
2020.06.12	210.00	214.50	205.40	212.60	3503	0	230
2020.06.13	212.60	213.90	209.90	212.30	3911	0	230
2020.06.14	212.30	213.10	208.00	210.20	2759	0	230
2020.06.15	210.20	210.80	198.50	208.30	3591	0	230
2020.06.16	208.30	210.10	205.90	208.60	3812	0	230
2020.06.17	208.60	215.00	207.60	211.60	3148	0	230
2020.06.18	211.60	212.90	207.80	208.20	2868	0	230
2020.06.19	208.20	210.00	204.60	208.10	3781	0	230
2020.06.20	208.10	209.00	203.90	205.10	3376	0	230
2020.06.21	205.10	207.90	205.10	206.00	2142	0	230
2020.06.22	206.00	214.70	204.30	213.70	3749	0	230
2020.06.23	213.70	215.30	210.90	213.20	3127	0	230
2020.06.24	213.20	215.70	202.60	206.10	2819	0	230
2020.06.25	206.10	208.50	200.00	206.40	2469	0	230
2020.06.26	206.40	207.00	202.30	204.60	2746	0	230
2020.06.27	204.60	205.10	183.40	189.70	2528	0	230
2020.06.28	189.80	199.90	189.60	197.70	2739	0	230
2020.06.29	197.70	198.00	193.10	197.50	2518	0	230
2020.06.30	197.50	201.20	195.40	196.40	3137	0	230
2020.07.01	196.40	200.80	195.60	198.30	2488	0	230
2020.07.02	198.30	199.40	192.90	194.60	2329	0	230
2020.07.03	194.60	198.10	194.30	197.20	2335	0	230
2020.07.04	197.20	200.30	194.80	199.20	2481	0	230
2020.07.05	199.20	199.80	193.60	195.00	2823	0	230
2020.07.06	195.00	212.40	191.70	209.80	3929	0	230
2020.07.07	209.80	214.50	207.90	209.20	4985	0	230
2020.07.08	209.20	216.20	208.60	213.90	5254	0	230
2020.07.09	213.90	215.30	205.80	209.30	4414	0	230
2020.07.10	209.30	212.00	206.00	208.80	3971	0	230
2020.07.11	208.80	210.70	207.20	207.70	2570	0	230
2020.07.12	207.80	210.60	204.80	207.50	2187	0	230
2020.07.13	207.50	209.30	197.50	201.80	2642	0	230
2020.07.14	201.80	203.80	199.00	201.50	2683	0	230
2020.07.15	201.50	201.60	197.40	198.80	2834	0	230
2020.07.16	198.80	199.00	189.80	194.40	3207	0	230
2020.07.17	194.40	196.30	193.70	193.80	2696	0	230
2020.07.18	193.80	197.20	193.40	196.40	1993	0	230
2020.07.19	196.40	197.60	192.00	197.00	1919	0	230
2020.07.20	197.00	199.20	192.30	194.00	2324	0	230
2020.07.21	194.00	202.60	193.40	198.10	2482	0	230
2020.07.22	198.10	200.90	196.90	200.00	2147	0	230
2020.07.23	200.00	208.40	199.60	204.50	3338	0	220
2020.07.24	204.50	205.50	199.90	203.80	1952	0	230
2020.07.25	203.80	215.80	201.00	215.80	5376	0	220
2020.07.26	215.80	218.80	208.30	210.20	5477	0	230
2020.07.27	210.20	229.70	210.00	229.00	8001	0	230
2020.07.28	229.00	252.70	224.90	249.80	8987	0	230
2020.07.29	249.80	251.80	242.50	246.40	7291	0	230
2020.07.30	246.40	250.50	238.20	250.50	6209	0	230
2020.07.31	250.50	258.70	240.80	255.50	7009	0	230
2020.08.01	255.50	271.30	252.10	270.50	8586	0	230
2020.08.02	270.50	285.70	216.80	240.10	11462	0	230
2020.08.03	240.10	258.40	237.10	253.30	7944	0	230
2020.08.04	253.30	256.90	239.70	242.70	7427	0	230
2020.08.05	242.70	250.80	240.00	247.50	5506	0	230
2020.08.06	247.50	268.30	240.30	264.20	8052	0	230
2020.08.07	264.20	273.70	238.90	255.30	10574	0	230
2020.08.08	255.30	261.60	251.80	254.80	7379	0	230
2020.08.09	254.80	260.80	247.20	252.40	5970	0	230
2020.08.10	252.40	261.10	244.10	255.90	6151	0	230
2020.08.11	255.90	259.50	229.00	232.70	8538	0	230
2020.08.12	232.90	245.80	230.60	240.10	8925	0	230
2020.08.13	240.10	243.50	231.20	240.20	8358	0	230
2020.08.14	240.20	251.10	240.20	247.10	9330	0	230
2020.08.15	247.10	259.50	245.90	256.10	8496	0	230
2020.08.16	256.10	263.20	248.40	255.70	8173	0	230
2020.08.17	255.70	272.90	253.50	270.20	8691	0	230
2020.08.18	270.20	272.80	252.20	257.80	7605	0	230
2020.08.19	257.90	258.80	237.90	242.40	8014	0	230
2020.08.20	242.40	249.30	242.40	246.50	5785	0	230
2020.08.21	246.50	257.60	241.00	242.60	6042	0	230
2020.08.22	242.60	243.70	233.90	238.70	5418	0	230
2020.08.23	238.70	243.40	236.20	241.20	3204	0	230
2020.08.24	241.20	249.30	238.70	244.70	3603	0	230
2020.08.25	244.70	247.20	227.60	229.10	3999	0	230
2020.08.26	229.10	235.00	229.10	233.00	3129	0	230
2020.08.27	233.00	233.30	218.10	221.20	3884	0	230
2020.08.28	221.20	227.80	220.60	224.50	3716	0	230
2020.08.29	224.50	228.50	222.60	227.00	3668	0	230
2020.08.30	227.00	232.70	224.50	231.20	2821	0	230
2020.08.31	231.20	235.00	228.40	229.30	3040	0	230
2020.09.01	229.30	238.80	224.80	238.80	3757	0	230
2020.09.02	238.80	247.60	208.90	220.80	4679	0	230
2020.09.03	220.80	224.40	199.80	205.90	4292	0	230
2020.09.04	205.90	206.60	170.80	198.00	9444	0	230
2020.09.05	198.00	198.70	180.90	186.50	9513	0	230
2020.09.06	186.30	196.30	183.90	191.00	7278	0	230
2020.09.07	191.00	193.70	181.90	188.20	6845	0	230
2020.09.08	188.20	194.50	184.70	186.70	6151	0	230
2020.09.09	186.70	192.70	182.90	189.90	4479	0	230
2020.09.10	189.90	194.20	187.80	190.30	5320	0	230
2020.09.11	190.30	192.20	185.90	188.30	4937	0	230
2020.09.12	188.30	192.80	187.40	192.10	3880	0	230
2020.09.13	192.10	197.00	184.70	185.60	4819	0	230
2020.09.14	185.60	191.70	184.30	190.30	4587	0	230
2020.09.15	190.30	202.50	187.40	198.40	8389	0	230
2020.09.16	198.40	198.70	190.60	194.50	6139	0	230
2020.09.17	194.50	202.10	193.80	197.00	4683	0	230
2020.09.18	197.00	200.70	193.50	196.10	4876	0	230
2020.09.19	196.10	199.70	194.60	196.20	4988	0	230
2020.09.20	196.20	196.20	187.10	188.40	4173	0	230
2020.09.21	188.40	192.10	176.40	181.10	7406	0	220
2020.09.22	181.10	184.30	178.10	184.00	3876	0	230
