<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.05.20	17.337	17.628	17.256	17.546	31924	0	12
2020.05.21	17.529	17.549	16.865	17.097	38285	0	12
2020.05.22	17.105	17.242	16.706	17.182	36603	0	12
2020.05.25	17.173	17.187	16.884	17.108	19811	0	12
2020.05.26	17.079	17.448	17.014	17.103	39348	0	12
2020.05.27	17.094	17.354	16.840	17.251	34389	0	12
2020.05.28	17.318	17.511	17.172	17.363	30604	0	12
2020.05.29	17.342	17.902	17.253	17.850	29140	0	12
2020.06.01	17.994	18.374	17.939	18.285	38497	0	12
2020.06.02	18.265	18.355	17.767	18.059	34919	0	12
2020.06.03	18.038	18.070	17.454	17.630	46645	0	12
2020.06.04	17.616	17.842	17.457	17.689	34634	0	12
2020.06.05	17.706	17.759	17.207	17.410	38947	0	12
2020.06.08	17.343	17.790	17.307	17.752	27506	0	12
2020.06.09	17.720	17.764	17.459	17.525	29784	0	12
2020.06.10	17.486	18.189	17.486	18.098	35925	0	12
2020.06.11	18.054	18.144	17.471	17.639	38621	0	12
2020.06.12	17.629	17.741	17.382	17.475	38635	0	12
2020.06.15	17.467	17.547	16.942	17.361	41689	0	12
2020.06.16	17.341	17.567	17.276	17.442	38020	0	12
2020.06.17	17.426	17.599	17.327	17.488	22926	0	12
2020.06.18	17.453	17.667	17.302	17.364	27025	0	12
2020.06.19	17.347	17.797	17.347	17.588	23342	0	12
2020.06.22	17.657	18.025	17.633	17.697	29360	0	12
2020.06.23	17.643	18.007	17.643	17.928	27701	0	12
2020.06.24	17.889	18.067	17.361	17.483	36732	0	12
2020.06.25	17.482	17.806	17.430	17.788	25066	0	12
2020.06.26	17.802	17.946	17.483	17.811	24152	0	12
2020.06.29	17.812	17.955	17.681	17.844	32379	0	12
2020.06.30	17.821	18.232	17.765	18.185	31678	0	12
2020.07.01	18.194	18.435	17.827	18.006	53671	0	12
