<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.31	1.88879	1.90117	1.88413	1.89950	99948	0	54
2021.01.04	1.89689	1.90399	1.88726	1.89060	124650	0	54
2021.01.05	1.89222	1.89323	1.87623	1.87858	108779	0	54
2021.01.06	1.87726	1.87967	1.86308	1.86446	139868	0	54
2021.01.07	1.86339	1.87850	1.86237	1.86892	125650	0	54
2021.01.08	1.86829	1.87989	1.86628	1.87247	130682	0	54
2021.01.11	1.87551	1.88653	1.87305	1.88583	121107	0	54
2021.01.12	1.88497	1.89915	1.88303	1.89019	124077	0	54
2021.01.13	1.89124	1.90589	1.88879	1.89854	120224	0	54
2021.01.14	1.89889	1.90124	1.89124	1.89372	113194	0	54
2021.01.15	1.89419	1.90763	1.89290	1.90414	120175	0	54
2021.01.18	1.90199	1.91069	1.90085	1.90929	94603	0	54
2021.01.19	1.90959	1.91674	1.90513	1.91519	105101	0	54
2021.01.20	1.91301	1.92125	1.90141	1.90391	105645	0	54
2021.01.21	1.90349	1.90966	1.89734	1.90209	106659	0	54
2021.01.22	1.90199	1.90704	1.89945	1.90439	91880	0	54
2021.01.25	1.90579	1.90712	1.89529	1.89967	95494	0	54
2021.01.26	1.89749	1.90151	1.89182	1.89699	76464	0	54
2021.01.27	1.89614	1.91377	1.89559	1.91179	103692	0	54
2021.01.28	1.91059	1.91954	1.90877	1.91239	94170	0	54
2021.01.29	1.91139	1.91559	1.89983	1.90575	112364	0	54
2021.02.01	1.91009	1.91501	1.90484	1.90829	94287	0	54
2021.02.02	1.90789	1.91129	1.89862	1.89989	79002	0	54
2021.02.03	1.89979	1.90086	1.89080	1.89189	95872	0	54
2021.02.04	1.89219	1.91094	1.88585	1.90982	119316	0	54
2021.02.05	1.90858	1.91736	1.90518	1.90622	88855	0	54
2021.02.08	1.90607	1.90844	1.90036	1.90299	68566	0	54
2021.02.09	1.90139	1.90902	1.89934	1.90755	70295	0	54
2021.02.10	1.90629	1.92224	1.90539	1.91729	76264	0	54
2021.02.11	1.91679	1.91928	1.90702	1.91109	54168	0	54
2021.02.12	1.90968	1.92405	1.90819	1.91817	48386	0	54
2021.02.15	1.91963	1.92616	1.91699	1.92259	43264	0	54
2021.02.16	1.92289	1.93129	1.91620	1.92809	69221	0	54
2021.02.17	1.92606	1.93416	1.92558	1.92789	69855	0	54
2021.02.18	1.92501	1.94134	1.92501	1.93439	69805	0	54
2021.02.19	1.93379	1.93771	1.91661	1.91767	67852	0	54
2021.02.22	1.92050	1.92173	1.91424	1.91829	69260	0	54
2021.02.23	1.91849	1.92743	1.91819	1.92159	63574	0	54
2021.02.24	1.92133	1.93110	1.89588	1.89981	75902	0	54
2021.02.25	1.89929	1.90539	1.89528	1.90029	94019	0	54
2021.02.26	1.89976	1.92850	1.89339	1.92424	115847	0	54
2021.03.01	1.92389	1.93209	1.91227	1.91629	78171	0	54
2021.03.02	1.91302	1.92443	1.91110	1.91345	77118	0	54
2021.03.03	1.91337	1.92649	1.91089	1.92307	62251	0	54
