<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.25	0.88893	0.88963	0.88679	0.88771	73746	0	8
2021.01.26	0.88778	0.89043	0.88466	0.88508	72298	0	8
2021.01.27	0.88481	0.88565	0.88118	0.88472	90736	0	8
2021.01.28	0.88405	0.88835	0.88265	0.88290	89303	0	8
2021.01.29	0.88247	0.88700	0.88207	0.88575	94712	0	8
2021.02.01	0.88470	0.88522	0.88044	0.88260	79475	0	8
2021.02.02	0.88253	0.88364	0.87950	0.88104	77066	0	8
2021.02.03	0.88110	0.88258	0.87969	0.88202	70848	0	8
2021.02.04	0.88141	0.88391	0.87476	0.87482	80811	0	8
2021.02.05	0.87445	0.87769	0.87379	0.87708	72559	0	8
2021.02.08	0.87657	0.87924	0.87567	0.87673	67766	0	8
2021.02.09	0.87617	0.87967	0.87616	0.87724	72466	0	8
2021.02.10	0.87690	0.87796	0.87509	0.87577	60336	0	8
2021.02.11	0.87558	0.87877	0.87523	0.87802	42817	0	8
2021.02.12	0.87761	0.87907	0.87434	0.87464	45743	0	8
2021.02.15	0.87447	0.87484	0.87159	0.87174	34114	0	8
2021.02.16	0.87193	0.87382	0.86967	0.87058	51249	0	8
2021.02.17	0.87012	0.87186	0.86799	0.86843	53618	0	8
2021.02.18	0.86806	0.86998	0.86407	0.86538	49676	0	8
2021.02.19	0.86510	0.86779	0.86398	0.86500	52826	0	8
2021.02.22	0.86414	0.86604	0.86327	0.86448	57541	0	8
2021.02.23	0.86401	0.86534	0.86049	0.86054	60654	0	8
2021.02.24	0.86054	0.86158	0.85390	0.86036	67396	0	8
2021.02.25	0.85978	0.86968	0.85962	0.86903	78334	0	8
2021.02.26	0.86896	0.87305	0.86558	0.86675	86789	0	8
2021.03.01	0.86604	0.86753	0.86195	0.86508	66707	0	8
2021.03.02	0.86487	0.86667	0.86366	0.86587	65511	0	8
2021.03.03	0.86547	0.86675	0.86217	0.86435	56273	0	8
