<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.29	6.5250	6.5259	6.5129	6.5145	17889	0	8
2020.12.30	6.5110	6.5177	6.5008	6.5012	20218	0	8
2020.12.31	6.4962	6.5168	6.4936	6.4983	22631	0	8
2021.01.04	6.4657	6.4693	6.4396	6.4533	30826	0	8
2021.01.05	6.4353	6.4507	6.4110	6.4354	30714	0	8
2021.01.06	6.4434	6.4568	6.4328	6.4478	31135	0	8
2021.01.07	6.4451	6.4773	6.4359	6.4703	27755	0	8
2021.01.08	6.4630	6.4756	6.4519	6.4616	34850	0	8
2021.01.11	6.4840	6.4880	6.4675	6.4775	28710	0	8
2021.01.12	6.4686	6.4739	6.4398	6.4412	27833	0	8
2021.01.13	6.4465	6.4689	6.4425	6.4656	22809	0	8
2021.01.14	6.4682	6.4767	6.4572	6.4627	26169	0	8
2021.01.15	6.4679	6.4851	6.4630	6.4821	24607	0	8
2021.01.18	6.4827	6.5069	6.4810	6.4943	21005	0	8
2021.01.19	6.4890	6.4978	6.4732	6.4779	22936	0	8
2021.01.20	6.4716	6.4735	6.4596	6.4599	21753	0	8
2021.01.21	6.4604	6.4699	6.4545	6.4631	21439	0	8
2021.01.22	6.4688	6.4984	6.4674	6.4949	24952	0	8
2021.01.25	6.4920	6.4940	6.4816	6.4839	24559	0	8
2021.01.26	6.4788	6.4898	6.4684	6.4702	24148	0	9
2021.01.27	6.4710	6.5000	6.4665	6.4950	36004	0	8
2021.01.28	6.4973	6.5046	6.4681	6.4730	43052	0	9
2021.01.29	6.4779	6.4806	6.4391	6.4442	48064	0	8
2021.02.01	6.4653	6.4786	6.4560	6.4739	38644	0	9
2021.02.02	6.4646	6.4696	6.4541	6.4543	32127	0	9
2021.02.03	6.4593	6.4673	6.4560	6.4572	22596	0	8
2021.02.04	6.4568	6.4778	6.4566	6.4720	20175	0	8
2021.02.05	6.4835	6.4874	6.4553	6.4553	20392	0	8
2021.02.08	6.4576	6.4578	6.4383	6.4399	20338	0	9
2021.02.09	6.4399	6.4448	6.4173	6.4173	24628	0	9
2021.02.10	6.4237	6.4329	6.4122	6.4280	25674	0	8
2021.02.11	6.4310	6.4333	6.4165	6.4202	13566	0	8
2021.02.12	6.4261	6.4371	6.4173	6.4177	12111	0	9
2021.02.15	6.4117	6.4144	6.4002	6.4036	9677	0	9
2021.02.16	6.4006	6.4293	6.4006	6.4225	19028	0	9
2021.02.17	6.4332	6.4495	6.4317	6.4345	21465	0	9
2021.02.18	6.4392	6.4708	6.4363	6.4582	24476	0	9
2021.02.19	6.4612	6.4672	6.4419	6.4568	26714	0	9
2021.02.22	6.4629	6.4755	6.4583	6.4652	27415	0	8
2021.02.23	6.4569	6.4737	6.4561	6.4575	26260	0	8
2021.02.24	6.4574	6.4643	6.4404	6.4461	28336	0	9
2021.02.25	6.4547	6.4968	6.4438	6.4874	33683	0	9
2021.02.26	6.4760	6.4890	6.4642	6.4798	35002	0	9
2021.03.01	6.4703	6.4776	6.4642	6.4652	26046	0	9
2021.03.02	6.4767	6.4829	6.4698	6.4741	27413	0	8
2021.03.03	6.4715	6.4776	6.4576	6.4721	26029	0	9
