<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.10.20	401.56	402.90	394.31	394.31	2254	0	84
2020.10.21	393.40	394.25	387.58	391.23	2576	0	84
2020.10.22	392.42	401.45	392.07	397.87	2424	0	84
2020.10.23	397.47	398.37	392.20	394.05	2210	0	84
2020.10.26	391.30	395.62	388.64	395.42	2631	0	84
2020.10.27	398.27	401.49	393.83	397.59	2248	0	84
2020.10.28	394.89	397.23	391.58	395.79	3190	0	84
2020.10.29	394.03	394.78	385.28	385.83	3210	0	84
2020.10.30	383.43	387.75	379.32	385.27	3813	0	84
2020.11.02	385.96	399.69	384.97	398.31	3147	0	84
2020.11.03	399.42	402.20	393.74	394.53	3483	0	84
2020.11.04	394.50	395.05	386.83	390.45	3225	0	84
2020.11.05	392.61	395.54	389.65	389.75	2673	0	84
2020.11.06	388.43	400.14	387.19	399.00	2974	0	84
2020.11.09	397.36	400.79	392.71	398.86	3073	0	84
2020.11.10	397.20	400.68	394.44	397.41	3277	0	84
2020.11.11	395.35	397.69	393.23	394.87	2403	0	84
2020.11.12	397.12	404.08	395.79	402.39	2970	0	84
2020.11.13	401.13	405.80	399.94	401.69	2432	0	84
2020.11.16	405.70	419.21	404.66	417.03	3322	0	84
2020.11.17	417.99	421.61	409.18	411.11	2945	0	84
2020.11.18	411.58	415.22	410.34	413.58	1893	0	84
2020.11.19	413.44	415.42	410.41	410.46	1626	0	84
2020.11.20	412.39	415.46	404.20	410.15	1948	0	84
2020.11.23	413.05	414.83	407.09	407.29	1716	0	84
2020.11.24	405.39	407.82	402.76	405.64	1701	0	84
2020.11.25	407.22	407.91	395.06	397.64	1945	0	84
2020.11.26	398.27	401.20	397.87	400.16	605	0	84
2020.11.27	401.98	406.55	398.75	400.94	2444	0	84
2020.11.30	401.89	402.49	392.66	395.98	1777	0	84
2020.12.01	397.41	401.34	393.34	396.37	2289	0	84
2020.12.02	397.20	399.78	392.08	398.84	2497	0	84
2020.12.03	399.12	403.50	398.18	400.47	2129	0	84
2020.12.04	401.00	401.99	393.10	394.74	1961	0	84
2020.12.07	394.11	398.08	391.07	394.40	1736	0	84
2020.12.08	394.09	395.78	392.10	394.09	1599	0	84
2020.12.09	395.77	406.60	394.82	406.50	2249	0	84
2020.12.10	405.05	406.89	397.35	398.74	2183	0	84
2020.12.11	397.88	399.37	392.81	393.21	2148	0	84
2020.12.14	392.47	392.87	386.70	387.90	1829	0	84
2020.12.15	389.72	392.41	387.88	390.32	1490	0	84
2020.12.16	391.65	396.47	389.71	396.27	2319	0	84
2020.12.17	398.40	401.33	395.02	400.94	1747	0	84
2020.12.18	400.33	402.27	394.21	395.10	2039	0	84
2020.12.21	393.27	399.74	392.43	397.75	2565	0	84
2020.12.22	398.59	399.28	395.35	398.29	1681	0	84
2020.12.23	399.22	406.24	398.57	405.39	1771	0	84
2020.12.24	406.52	407.07	404.38	406.02	412	0	84
2020.12.29	408.60	410.59	404.62	410.25	1677	0	84
2020.12.30	410.13	418.40	408.69	416.26	2102	0	84
2020.12.31	417.00	419.78	414.06	418.54	2236	0	84
2021.01.04	422.48	435.18	421.88	428.81	4171	0	84
2021.01.05	429.89	435.87	426.41	435.67	3690	0	84
2021.01.06	435.12	441.99	434.37	441.79	3468	0	84
2021.01.07	440.09	441.78	429.97	431.37	3957	0	84
2021.01.08	432.31	436.64	431.46	432.60	3153	0	84
2021.01.11	434.22	440.15	430.73	437.01	4005	0	84
2021.01.12	439.94	442.59	433.91	434.56	3348	0	84
2021.01.13	436.40	446.97	435.05	445.27	2765	0	84
2021.01.14	448.20	463.56	447.51	462.96	3127	0	84
2021.01.15	462.81	462.91	455.68	459.91	3978	0	84
2021.01.18	458.75	467.08	458.55	465.88	930	0	84
2021.01.19	465.52	465.52	449.21	449.51	3145	0	84
2021.01.20	450.05	459.88	449.45	454.04	3085	0	84
2021.01.21	454.78	457.58	444.45	448.39	2975	0	84
2021.01.22	447.34	447.89	439.80	443.70	2642	0	84
2021.01.25	444.04	448.94	443.42	443.93	2551	0	84
2021.01.26	444.43	445.77	441.34	443.40	1822	0	84
2021.01.27	447.87	450.34	441.99	445.55	1877	0	84
2021.01.28	444.03	448.62	440.48	440.99	1809	0	84
2021.01.29	441.28	451.48	439.94	447.72	2414	0	84
2021.02.01	449.87	458.21	449.87	456.36	2360	0	84
2021.02.02	456.13	459.83	452.22	456.64	2701	0	84
2021.02.03	455.80	456.93	452.87	454.51	2236	0	84
2021.02.04	455.05	457.21	451.97	456.90	2474	0	84
2021.02.05	458.11	466.85	457.24	466.23	3907	0	84
2021.02.08	464.40	468.76	463.07	463.58	2583	0	84
2021.02.09	464.12	468.22	463.25	466.84	3129	0	84
2021.02.10	466.55	472.40	463.12	469.68	3053	0	84
2021.02.11	468.57	470.78	465.19	468.37	2683	0	84
2021.02.12	465.27	468.13	462.04	462.96	1975	0	84
