<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.07.30	756.35	759.93	751.05	759.93	800	0	36
2020.07.31	757.22	758.85	755.05	758.16	746	0	42
2020.08.03	756.48	768.49	756.02	760.79	871	0	41
2020.08.04	766.17	776.03	763.17	771.35	972	0	42
2020.08.05	770.59	777.89	768.85	777.52	981	0	41
2020.08.06	783.53	784.19	769.47	773.19	1035	0	42
2020.08.07	775.74	790.05	775.53	788.51	892	0	41
2020.08.10	785.36	803.97	784.13	803.94	1003	0	41
2020.08.11	801.81	802.16	788.16	792.86	990	0	41
2020.08.12	791.14	796.68	788.85	792.16	741	0	41
2020.08.13	791.44	795.36	789.98	792.76	773	0	42
2020.08.14	794.00	799.63	793.18	798.03	694	0	42
2020.08.17	799.07	806.54	799.07	805.10	877	0	41
2020.08.18	798.78	799.38	790.85	795.07	701	0	41
2020.08.19	787.68	788.32	780.35	784.53	696	0	42
2020.08.20	787.38	789.67	782.27	787.83	861	0	42
2020.08.21	787.88	794.48	786.26	793.24	867	0	41
2020.08.24	789.66	790.89	782.47	783.74	826	0	41
2020.08.25	782.69	787.06	781.05	785.26	809	0	42
2020.08.26	788.04	789.65	783.49	783.91	752	0	42
2020.08.27	782.93	787.43	778.96	784.47	793	0	42
2020.08.28	779.38	782.67	777.93	778.79	749	0	42
2020.08.31	777.34	777.83	773.33	777.08	645	0	42
2020.09.01	770.55	771.60	768.26	771.00	647	0	41
2020.09.02	769.85	773.79	767.26	770.86	590	0	39
2020.09.03	771.08	776.49	770.33	775.38	624	0	42
2020.09.04	774.02	775.49	771.13	771.14	535	0	42
2020.09.07	768.82	776.51	768.55	774.19	602	0	42
2020.09.08	778.09	779.52	772.07	773.08	653	0	42
2020.09.09	768.62	772.43	764.64	768.49	741	0	42
2020.09.10	764.87	770.90	761.70	770.64	643	0	42
2020.09.11	770.77	772.03	765.74	769.73	667	0	41
2020.09.14	769.76	771.07	763.27	764.35	535	0	42
2020.09.15	760.95	761.86	757.53	761.55	719	0	41
2020.09.16	762.08	763.06	759.70	760.58	505	0	42
2020.09.17	764.54	766.84	761.67	763.15	373	0	41
2020.09.18	763.16	763.16	763.15	763.15	2	0	49
2020.09.21	770.99	774.77	770.73	773.04	595	0	42
2020.09.22	772.27	776.30	770.48	776.18	590	0	42
2020.09.23	780.23	782.79	780.05	780.76	606	0	41
2020.09.24	787.66	790.99	782.32	784.03	723	0	42
2020.09.25	785.83	789.26	784.99	787.87	793	0	42
2020.09.28	784.11	786.07	781.55	784.99	611	0	41
