<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.21	2369.47	2409.13	2359.68	2364.01	49936	0	973
2021.01.22	2360.34	2375.99	2344.85	2355.01	53910	0	919
2021.01.25	2359.19	2377.43	2316.67	2336.85	39501	0	869
2021.01.26	2336.70	2343.41	2308.78	2316.85	32742	0	451
2021.01.27	2316.58	2326.77	2296.55	2304.60	31931	0	841
2021.01.28	2304.72	2354.64	2276.29	2327.22	41700	0	673
2021.01.29	2327.21	2360.90	2186.09	2220.14	46548	0	826
2021.02.01	2230.62	2282.49	2211.59	2243.71	47998	0	941
2021.02.02	2242.28	2276.14	2217.62	2239.62	74654	0	931
2021.02.03	2235.59	2282.78	2227.27	2270.36	53903	0	918
2021.02.04	2270.22	2294.48	2231.14	2282.06	62557	0	938
2021.02.05	2282.57	2344.90	2280.51	2336.15	54026	0	1079
2021.02.08	2331.53	2357.81	2320.58	2332.18	53820	0	879
2021.02.09	2326.83	2352.53	2301.47	2313.67	51699	0	1046
2021.02.10	2313.81	2386.96	2311.81	2357.36	48684	0	991
2021.02.11	2357.61	2372.22	2335.18	2344.45	52021	0	758
2021.02.12	2344.07	2389.07	2335.84	2384.53	55085	0	872
2021.02.15	2386.22	2412.02	2370.73	2381.85	30665	0	945
2021.02.16	2386.02	2418.05	2355.36	2380.67	81607	0	825
2021.02.17	2388.01	2389.11	2355.12	2368.49	64563	0	873
2021.02.18	2367.98	2394.32	2334.35	2346.31	59472	0	936
2021.02.19	2346.35	2380.63	2326.81	2369.87	59305	0	830
2021.02.22	2407.80	2426.14	2369.22	2391.47	55052	0	877
2021.02.23	2389.67	2402.93	2285.91	2341.31	56452	0	780
2021.02.24	2345.29	2438.18	2329.78	2432.06	53639	0	702
2021.02.25	2431.93	2490.57	2399.21	2400.68	70405	0	652
2021.02.26	2400.31	2431.63	2298.43	2303.80	51228	0	723
2021.03.01	2321.98	2385.92	2321.77	2347.13	46114	0	961
2021.03.02	2347.01	2380.55	2332.95	2359.58	47750	0	972
2021.03.03	2359.41	2382.98	2330.78	2361.72	32339	0	760
