<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.06.09	11.878	11.991	11.794	11.982	2074	0	48
2020.06.10	11.973	12.200	11.928	12.200	1563	0	48
2020.06.11	12.117	12.142	11.836	11.930	1806	0	48
2020.06.12	11.783	12.045	11.640	11.838	2185	0	48
2020.06.15	11.733	11.951	11.536	11.916	2009	0	48
2020.06.16	12.026	12.140	11.923	12.061	2278	0	48
2020.06.17	11.998	12.112	11.865	12.058	2129	0	48
2020.06.18	12.019	12.113	11.787	11.827	2192	0	48
2020.06.19	11.877	12.135	11.867	11.977	1732	0	48
2020.06.22	11.990	12.069	11.783	11.882	1721	0	48
2020.06.23	11.898	11.923	11.745	11.745	1590	0	48
2020.06.24	11.756	11.984	11.589	11.717	1740	0	48
2020.06.25	11.639	11.768	11.575	11.753	1618	0	48
2020.06.26	11.754	11.818	11.374	11.443	1468	0	48
2020.06.29	11.398	11.675	11.240	11.616	1725	0	48
2020.06.30	11.651	11.933	11.646	11.800	2264	0	48
2020.07.01	11.860	12.083	11.860	11.994	2114	0	48
2020.07.02	12.020	12.085	11.867	12.075	1614	0	48
2020.07.06	12.031	12.110	11.754	11.804	1470	0	48
2020.07.07	11.711	12.072	11.637	11.978	1465	0	48
2020.07.08	11.994	12.133	11.826	11.955	1863	0	48
2020.07.09	11.956	12.001	11.679	11.729	1511	0	48
2020.07.10	11.685	11.780	11.532	11.622	1759	0	48
2020.07.13	11.576	11.615	11.398	11.398	1210	0	48
2020.07.14	11.340	11.419	11.142	11.221	1596	0	48
2020.07.15	11.257	11.757	11.237	11.748	1701	0	48
2020.07.16	11.748	11.813	11.551	11.605	1734	0	48
2020.07.17	11.596	11.730	11.552	11.622	1216	0	48
2020.07.20	11.516	11.626	11.398	11.557	1150	0	48
2020.07.21	11.627	11.801	11.499	11.518	1363	0	48
2020.07.22	11.559	11.748	11.519	11.728	1145	0	48
2020.07.23	11.754	11.754	11.601	11.601	882	0	48
2020.07.24	11.532	11.601	11.364	11.364	1039	0	48
2020.07.27	11.412	12.063	11.397	12.063	1649	0	48
2020.07.28	12.054	12.148	11.836	11.890	1648	0	48
2020.07.29	11.946	11.966	11.728	11.907	1245	0	48
2020.07.30	11.803	12.067	11.779	12.027	1459	0	48
2020.07.31	12.003	12.594	12.003	12.515	1754	0	48
2020.08.03	12.539	12.678	12.281	12.559	1809	0	48
2020.08.04	12.540	12.680	12.432	12.650	1620	0	48
2020.08.05	12.691	12.840	12.384	12.438	1836	0	48
2020.08.06	12.489	12.862	12.405	12.862	1562	0	48
2020.08.07	12.863	12.883	12.531	12.531	1803	0	48
2020.08.10	12.470	12.709	12.312	12.446	1601	0	48
2020.08.11	12.432	12.711	12.333	12.641	1626	0	48
2020.08.12	12.627	12.822	12.593	12.722	1565	0	48
2020.08.13	12.753	13.032	12.753	13.002	1175	0	48
2020.08.14	13.023	13.173	12.964	13.004	1448	0	48
2020.08.17	13.028	13.148	12.919	12.979	1385	0	48
2020.08.18	12.950	13.020	12.652	12.796	1635	0	48
2020.08.19	12.822	13.161	12.803	13.151	1217	0	48
2020.08.20	13.137	13.142	12.884	12.904	1529	0	48
2020.08.21	12.945	12.990	12.717	12.727	1342	0	48
2020.08.24	12.701	12.880	12.572	12.612	1626	0	48
2020.08.25	12.633	12.773	12.523	12.663	1420	0	48
2020.08.26	12.694	12.784	12.471	12.495	1390	0	48
2020.08.27	12.506	12.736	12.427	12.696	1560	0	48
2020.08.28	12.732	12.757	12.508	12.553	1547	0	48
2020.08.31	12.592	12.663	12.493	12.588	902	0	48
2020.09.01	12.584	12.724	12.470	12.505	1250	0	48
2020.09.02	12.536	12.565	12.357	12.357	1464	0	48
2020.09.03	12.353	12.378	11.840	12.029	1639	0	48
2020.09.04	12.025	12.070	11.802	11.871	1862	0	48
2020.09.08	11.927	12.042	11.728	12.037	2035	0	48
2020.09.09	12.028	12.108	11.869	11.969	1875	0	48
2020.09.10	11.954	11.980	11.810	11.924	1686	0	48
2020.09.11	11.898	11.931	11.743	11.904	1119	0	48
2020.09.14	11.895	11.952	11.754	11.812	1192	0	48
2020.09.15	11.823	12.024	11.776	12.019	1870	0	48
2020.09.16	12.045	12.298	11.999	12.189	1582	0	48
2020.09.17	12.153	12.562	12.087	12.453	2057	0	48
2020.09.18	12.532	12.671	12.395	12.642	2122	0	48
2020.09.21	12.653	12.710	12.341	12.427	2463	0	48
2020.09.22	12.425	12.772	12.410	12.711	1841	0	48
2020.09.23	12.666	12.852	12.573	12.668	1925	0	48
2020.09.24	12.618	12.771	12.552	12.686	2301	0	48
2020.09.25	12.722	12.833	12.689	12.823	1466	0	48
2020.09.28	12.853	12.959	12.360	12.394	1559	0	48
2020.09.29	12.401	12.840	12.278	12.754	2085	0	48
2020.09.30	12.728	12.854	12.558	12.778	1846	0	48
2020.10.01	12.837	13.076	12.695	12.901	2005	0	48
2020.10.02	12.822	12.995	12.652	12.900	2421	0	48
2020.10.05	12.883	13.075	12.835	12.922	1572	0	48
2020.10.06	12.939	13.222	12.906	13.194	1519	0	48
2020.10.07	13.158	13.498	13.110	13.446	1810	0	48
2020.10.08	13.434	13.555	13.411	13.479	1809	0	48
2020.10.09	13.505	13.626	13.368	13.550	1669	0	48
2020.10.12	13.652	13.878	13.143	13.186	2602	0	48
2020.10.13	13.227	13.491	13.214	13.348	2028	0	48
2020.10.14	13.322	13.601	13.295	13.601	1961	0	48
2020.10.15	13.575	13.825	13.375	13.548	3130	0	48
2020.10.16	13.551	13.801	13.503	13.801	1987	0	48
2020.10.19	13.851	14.093	13.717	14.083	1843	0	48
2020.10.20	14.047	14.086	13.867	13.877	1774	0	48
2020.10.21	13.904	13.939	13.679	13.853	2051	0	48
2020.10.22	13.875	14.298	13.851	14.164	2004	0	48
2020.10.23	14.125	14.235	13.972	14.101	1768	0	48
2020.10.26	13.989	14.226	13.769	14.192	2006	0	48
2020.10.27	14.190	14.407	14.072	14.283	1955	0	48
2020.10.28	14.123	14.317	14.018	14.225	2354	0	48
2020.10.29	14.180	14.224	13.759	13.783	2808	0	48
2020.10.30	13.767	13.846	13.374	13.836	3250	0	48
2020.11.02	13.733	14.436	13.694	14.379	2294	0	48
2020.11.03	14.401	14.623	14.085	14.114	2732	0	48
2020.11.04	14.059	14.233	13.859	14.109	2975	0	48
2020.11.05	14.141	14.248	13.815	13.825	2256	0	48
2020.11.06	13.818	14.416	13.722	14.359	2426	0	48
2020.11.09	14.400	14.478	14.035	14.311	2612	0	48
2020.11.10	14.328	14.358	13.992	14.132	2512	0	48
2020.11.11	14.145	14.145	13.890	13.987	2040	0	48
2020.11.12	13.995	14.445	13.971	14.286	2430	0	48
2020.11.13	14.289	14.526	14.251	14.354	1785	0	48
2020.11.16	14.482	15.024	14.482	14.938	2327	0	48
2020.11.17	14.921	15.105	14.691	14.793	2294	0	48
2020.11.18	14.796	15.015	14.791	14.870	1818	0	48
2020.11.19	14.929	14.977	14.692	14.745	1630	0	48
2020.11.20	14.784	14.866	14.378	14.731	1603	0	48
2020.11.23	14.871	14.968	14.581	14.590	1731	0	48
2020.11.24	14.571	14.634	14.431	14.585	1284	0	48
2020.11.25	14.571	14.639	14.183	14.295	1540	0	48
2020.11.27	14.387	14.687	14.290	14.357	2008	0	48
2020.11.30	14.372	14.440	13.964	14.032	1475	0	48
2020.12.01	14.100	14.386	13.959	14.105	2102	0	48
2020.12.02	14.158	14.284	13.896	14.211	2113	0	48
2020.12.03	14.240	14.434	14.143	14.279	1839	0	48
2020.12.04	14.303	14.322	13.963	14.041	1614	0	48
2020.12.07	14.006	14.234	13.889	14.045	1605	0	48
2020.12.08	14.045	14.117	13.933	13.972	1459	0	48
2020.12.09	14.044	14.560	14.005	14.531	2007	0	48
2020.12.10	14.511	14.638	14.195	14.219	1936	0	48
2020.12.11	14.273	14.297	13.980	14.015	2047	0	48
2020.12.14	13.970	14.028	13.716	13.755	1599	0	48
2020.12.15	13.799	13.931	13.721	13.867	1453	0	48
2020.12.16	13.901	14.155	13.872	14.081	1873	0	48
2020.12.17	14.135	14.335	14.081	14.306	1477	0	48
2020.12.18	14.335	14.379	14.027	14.056	1455	0	48
2020.12.21	14.012	14.271	13.938	14.227	1893	0	48
2020.12.22	14.212	14.266	14.055	14.163	1347	0	48
2020.12.23	14.226	14.539	14.216	14.461	1383	0	48
2020.12.24	14.524	14.656	14.421	14.578	1161	0	48
2020.12.28	14.616	14.813	14.518	14.685	1216	0	48
2020.12.29	14.700	14.759	14.543	14.739	1482	0	48
2020.12.30	14.763	15.126	14.665	14.969	1523	0	48
2020.12.31	14.974	15.210	14.852	15.190	2124	0	48
2021.01.04	15.294	15.819	15.269	15.466	2720	0	48
2021.01.05	15.422	15.844	15.348	15.785	2837	0	48
2021.01.06	15.839	16.016	15.722	15.996	2525	0	48
2021.01.07	16.016	16.016	15.274	15.373	2966	0	48
2021.01.08	15.422	15.584	15.269	15.269	2061	0	48
2021.01.11	15.314	15.481	15.147	15.481	2760	0	48
2021.01.12	15.506	15.674	15.191	15.230	2249	0	48
2021.01.13	15.319	15.718	15.265	15.625	2040	0	48
2021.01.14	15.709	16.482	15.704	16.473	2228	0	48
2021.01.15	16.404	16.453	16.024	16.187	2887	0	48
2021.01.19	16.297	16.460	15.838	15.848	2798	0	48
2021.01.20	15.868	16.327	15.804	16.051	2434	0	48
2021.01.21	16.095	16.144	15.611	15.848	2564	0	48
2021.01.22	15.750	15.814	15.527	15.646	2053	0	48
2021.01.25	15.721	15.909	15.533	15.582	2019	0	48
2021.01.26	15.543	15.667	15.459	15.617	1871	0	48
2021.01.27	15.662	16.003	15.484	15.632	2158	0	48
2021.01.28	15.613	15.816	15.400	15.429	1922	0	48
2021.01.29	15.405	15.850	15.385	15.682	2227	0	48
2021.02.01	15.792	16.114	15.737	16.035	2407	0	48
2021.02.02	16.080	16.318	15.926	16.208	2502	0	48
2021.02.03	16.189	16.224	15.817	15.896	2271	0	48
2021.02.04	15.941	16.010	15.683	15.901	2162	0	48
2021.02.05	15.991	16.373	15.927	16.303	3001	0	48
2021.02.08	16.275	16.426	16.147	16.172	2095	0	48
2021.02.09	16.185	16.378	16.083	16.336	2360	0	48
2021.02.10	16.350	16.666	16.184	16.396	2782	0	48
2021.02.11	16.374	16.519	16.260	16.260	2134	0	48
2021.02.12	16.274	16.324	16.108	16.108	1711	0	48
2021.02.16	16.271	16.462	16.204	16.421	1935	0	48
2021.02.17	16.512	16.682	16.434	16.610	2093	0	48
2021.02.18	16.644	17.118	16.608	17.077	2090	0	48
2021.02.19	17.162	17.544	17.162	17.425	2614	0	48
2021.02.22	17.408	17.995	17.197	17.882	2557	0	48
2021.02.23	17.889	18.018	17.431	17.447	3387	0	48
2021.02.24	17.449	17.712	17.357	17.712	2840	0	48
2021.02.25	17.683	17.827	17.138	17.339	2634	0	48
2021.02.26	17.244	17.244	16.853	16.925	2501	0	48
2021.03.01	17.031	17.119	16.585	16.585	1880	0	48
2021.03.02	16.598	16.896	16.424	16.896	2474	0	48
2021.03.03	16.919	16.929	16.457	16.498	1939	0	48
