<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.30	1.71173	1.71482	1.70362	1.70668	71002	0	36
2020.12.31	1.70597	1.70721	1.69389	1.69677	69727	0	36
2021.01.04	1.70045	1.71265	1.69919	1.70703	106091	0	36
2021.01.05	1.70628	1.70862	1.69393	1.69562	98398	0	36
2021.01.06	1.69472	1.69750	1.68622	1.68916	132019	0	36
2021.01.07	1.68827	1.69678	1.68801	1.69054	113986	0	36
2021.01.08	1.69038	1.69236	1.68428	1.68802	119174	0	36
2021.01.11	1.68784	1.69806	1.68772	1.69637	103180	0	36
2021.01.12	1.69577	1.69659	1.68763	1.68881	100343	0	36
2021.01.13	1.68897	1.69642	1.68707	1.69287	94583	0	36
2021.01.14	1.69329	1.69394	1.68084	1.68198	94240	0	36
2021.01.15	1.68240	1.69735	1.68151	1.69303	97597	0	36
2021.01.18	1.69103	1.70057	1.69008	1.69727	74529	0	36
2021.01.19	1.69737	1.70706	1.69369	1.70374	85829	0	36
2021.01.20	1.70287	1.70519	1.68660	1.68777	88159	0	36
2021.01.21	1.68661	1.69106	1.68132	1.68527	89082	0	36
2021.01.22	1.68400	1.69738	1.68400	1.69457	86612	0	36
2021.01.25	1.69480	1.69621	1.68361	1.68662	92986	0	36
2021.01.26	1.68499	1.69046	1.67758	1.67937	85484	0	36
2021.01.27	1.67807	1.69347	1.67562	1.69177	123326	0	36
2021.01.28	1.69021	1.70415	1.68645	1.68937	120315	0	36
2021.01.29	1.68877	1.69228	1.68185	1.68896	133708	0	36
2021.02.01	1.69066	1.69480	1.68221	1.68456	114983	0	36
2021.02.02	1.68447	1.68734	1.67327	1.67426	103892	0	36
2021.02.03	1.67447	1.67547	1.66680	1.66907	89079	0	36
2021.02.04	1.66937	1.67352	1.66364	1.67102	89234	0	36
2021.02.05	1.67117	1.67815	1.66951	1.67227	90329	0	36
2021.02.08	1.67331	1.67533	1.66625	1.66877	80761	0	36
2021.02.09	1.66788	1.67565	1.66480	1.67372	93820	0	36
2021.02.10	1.67315	1.68445	1.67261	1.67957	95758	0	36
2021.02.11	1.67950	1.68175	1.67444	1.67817	66829	0	36
2021.02.12	1.67567	1.68466	1.67392	1.67811	65902	0	36
2021.02.15	1.67948	1.68065	1.67431	1.67737	43644	0	36
2021.02.16	1.67770	1.68138	1.67125	1.67886	68657	0	36
2021.02.17	1.67627	1.68258	1.67339	1.67457	77534	0	36
2021.02.18	1.67303	1.67995	1.67222	1.67427	73805	0	36
2021.02.19	1.67419	1.67731	1.65897	1.65978	73012	0	36
2021.02.22	1.66004	1.66197	1.65340	1.65867	75672	0	36
2021.02.23	1.65880	1.66541	1.65333	1.65397	71178	0	36
2021.02.24	1.65482	1.66101	1.63200	1.63506	86421	0	36
2021.02.25	1.63407	1.65285	1.63358	1.65178	103446	0	36
2021.02.26	1.65087	1.67065	1.64891	1.66877	121815	0	36
2021.03.01	1.66677	1.66901	1.65308	1.65807	77972	0	36
2021.03.02	1.65416	1.66413	1.65270	1.65743	81117	0	36
2021.03.03	1.65927	1.66579	1.65506	1.66244	63257	0	36
