<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.25	3.72755	3.74735	3.72144	3.73845	56741	0	100
2021.01.26	3.73175	3.75535	3.73095	3.73655	49057	0	101
2021.01.27	3.73108	3.77375	3.72807	3.75365	64330	0	100
2021.01.28	3.75081	3.77124	3.73744	3.74465	61585	0	100
2021.01.29	3.74067	3.75485	3.71780	3.72375	63812	0	100
2021.02.01	3.71977	3.74065	3.71977	3.73915	54876	0	103
2021.02.02	3.73345	3.74443	3.71800	3.71875	48163	0	100
2021.02.03	3.71345	3.74265	3.71305	3.72665	41306	0	100
2021.02.04	3.72265	3.76395	3.72105	3.76175	40732	0	100
2021.02.05	3.75415	3.76478	3.71615	3.71615	46791	0	100
2021.02.08	3.72060	3.73301	3.70855	3.71405	40115	0	100
2021.02.09	3.71325	3.71505	3.68963	3.69085	38234	0	104
2021.02.10	3.68636	3.70776	3.68190	3.70430	42340	0	100
2021.02.11	3.70195	3.71734	3.69880	3.70945	32525	0	100
2021.02.12	3.70624	3.72485	3.70605	3.70775	28708	0	100
2021.02.15	3.70494	3.71007	3.69181	3.69555	22002	0	103
2021.02.16	3.69475	3.71678	3.68415	3.71275	40087	0	100
2021.02.17	3.70645	3.74228	3.70585	3.72785	51914	0	100
2021.02.18	3.72605	3.73463	3.70845	3.71025	49902	0	100
2021.02.19	3.70865	3.71474	3.68971	3.69785	34048	0	104
2021.02.22	3.69602	3.71585	3.69215	3.69735	37943	0	100
2021.02.23	3.69015	3.71352	3.68733	3.70815	37869	0	105
2021.02.24	3.70725	3.73157	3.69570	3.70115	57997	0	100
2021.02.25	3.70135	3.71844	3.67982	3.70845	54240	0	100
2021.02.26	3.70525	3.74775	3.70335	3.74155	85402	0	100
2021.03.01	3.73745	3.76636	3.72929	3.75985	74901	0	100
2021.03.02	3.75995	3.78395	3.75264	3.75435	56319	0	101
2021.03.03	3.74935	3.77625	3.74483	3.76368	55710	0	100
