<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.14	0.91088	0.91406	0.90985	0.91320	74207	0	26
2021.01.15	0.91209	0.91341	0.90740	0.90791	80207	0	26
2021.01.18	0.90835	0.91074	0.90580	0.90620	68527	0	26
2021.01.19	0.90635	0.90856	0.90467	0.90596	68850	0	26
2021.01.20	0.90522	0.90740	0.90375	0.90575	69841	0	26
2021.01.21	0.90565	0.91236	0.90542	0.91222	70791	0	26
2021.01.22	0.91087	0.91440	0.90975	0.91400	64661	0	26
2021.01.25	0.91306	0.91802	0.91170	0.91700	69800	0	26
2021.01.26	0.91675	0.92063	0.91586	0.91893	52827	0	26
2021.01.27	0.91821	0.92021	0.91589	0.91625	80245	0	26
2021.01.28	0.91605	0.92046	0.91422	0.92025	81942	0	26
2021.01.29	0.91858	0.92158	0.91664	0.91708	95762	0	26
2021.02.01	0.91630	0.92061	0.91583	0.92000	79040	0	26
2021.02.02	0.91950	0.92084	0.91558	0.91916	65163	0	26
2021.02.03	0.91852	0.92273	0.91802	0.92150	69903	0	26
2021.02.04	0.92029	0.92364	0.91747	0.91755	71502	0	26
2021.02.05	0.91642	0.91997	0.91344	0.91882	65200	0	26
2021.02.08	0.91673	0.92189	0.91658	0.91936	48191	0	26
2021.02.09	0.91899	0.92311	0.91854	0.91875	53190	0	26
2021.02.10	0.91887	0.91947	0.91448	0.91606	57424	0	26
2021.02.11	0.91498	0.91828	0.91496	0.91800	38196	0	26
2021.02.12	0.91883	0.91883	0.91490	0.91582	36716	0	26
2021.02.15	0.91392	0.91796	0.91215	0.91307	28743	0	26
2021.02.16	0.91295	0.91860	0.91270	0.91465	47088	0	26
2021.02.17	0.91520	0.91600	0.91029	0.91286	52930	0	26
2021.02.18	0.91290	0.91601	0.91220	0.91535	52899	0	26
2021.02.19	0.91446	0.92149	0.91398	0.92045	51486	0	26
2021.02.22	0.91895	0.92598	0.91895	0.92450	51531	0	26
2021.02.23	0.92320	0.92505	0.92035	0.92435	49719	0	26
2021.02.24	0.92266	0.93279	0.92057	0.93090	58238	0	26
2021.02.25	0.93080	0.93234	0.92711	0.92867	71569	0	26
2021.02.26	0.92850	0.93016	0.91874	0.92135	86570	0	26
2021.03.01	0.92062	0.92547	0.91711	0.91840	55423	0	26
2021.03.02	0.91983	0.92183	0.91431	0.92135	61423	0	26
2021.03.03	0.91924	0.92216	0.91507	0.91625	48992	0	26
