<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.06.17	2264.7	2275.8	2222.1	2247.7	2106	0	48
2020.06.18	2247.1	2276.2	2213.0	2257.1	2656	0	48
2020.06.19	2264.1	2291.7	2247.0	2250.0	2365	0	48
2020.06.22	2247.8	2282.9	2222.8	2269.9	2096	0	48
2020.06.23	2279.4	2318.4	2252.8	2298.4	2691	0	48
2020.06.24	2291.8	2328.9	2291.8	2300.8	2212	0	48
2020.06.25	2312.8	2400.0	2310.8	2393.0	2904	0	48
2020.06.26	2387.4	2399.9	2265.1	2274.6	3126	0	48
2020.06.29	2279.5	2282.5	2225.3	2245.9	2783	0	48
2020.06.30	2246.8	2252.3	2176.1	2187.2	3033	0	48
2020.07.01	2185.6	2194.1	2161.0	2175.1	3095	0	48
2020.07.02	2181.5	2221.1	2165.5	2166.0	2437	0	48
2020.07.06	2155.7	2175.3	2140.7	2158.2	2451	0	48
2020.07.07	2153.7	2164.2	2132.6	2141.6	2152	0	48
2020.07.08	2145.1	2149.6	2094.4	2118.0	1971	0	48
2020.07.09	2125.5	2151.5	2106.9	2149.0	2780	0	48
2020.07.10	2156.0	2179.0	2142.9	2172.0	2275	0	48
2020.07.13	2164.8	2198.3	2150.3	2192.3	2518	0	48
2020.07.14	2177.8	2177.8	2140.2	2155.2	2559	0	48
2020.07.15	2163.2	2176.2	2128.1	2150.6	1543	0	48
2020.07.16	2134.0	2176.1	2117.5	2174.1	2172	0	48
2020.07.17	2170.0	2213.1	2158.0	2168.5	2392	0	48
2020.07.20	2165.8	2226.9	2138.3	2225.4	2824	0	48
2020.07.21	2219.9	2258.9	2174.8	2183.3	3322	0	48
2020.07.22	2189.3	2219.8	2168.2	2217.3	1871	0	48
2020.07.23	2209.2	2230.7	2177.7	2193.7	2559	0	48
2020.07.24	2190.1	2250.7	2190.1	2219.6	2522	0	48
2020.07.27	2229.0	2301.6	2229.0	2293.1	2454	0	48
2020.07.28	2293.0	2307.5	2254.5	2304.5	2275	0	48
2020.07.29	2303.0	2365.5	2302.5	2355.0	2684	0	48
2020.07.30	2339.0	2394.5	2336.4	2361.5	3346	0	48
2020.07.31	2369.4	2419.5	2358.4	2418.5	2841	0	48
2020.08.03	2405.3	2480.8	2396.7	2479.3	3163	0	48
2020.08.04	2474.8	2485.3	2439.2	2451.2	3031	0	48
2020.08.05	2454.2	2498.2	2448.7	2481.7	2653	0	48
2020.08.06	2483.7	2523.8	2475.2	2521.8	3298	0	48
2020.08.07	2520.3	2534.8	2496.7	2530.3	2869	0	48
2020.08.10	2528.1	2542.6	2473.3	2475.4	2154	0	48
2020.08.11	2477.8	2477.8	2433.7	2448.2	2979	0	48
2020.08.12	2453.2	2486.3	2452.7	2463.7	2516	0	48
2020.08.13	2463.1	2502.2	2462.6	2494.2	2292	0	48
2020.08.14	2492.2	2535.3	2454.0	2458.5	3327	0	48
2020.08.17	2456.8	2465.3	2421.2	2432.7	3080	0	48
2020.08.18	2434.7	2455.7	2418.6	2449.7	2152	0	48
2020.08.19	2451.6	2470.7	2427.6	2461.7	2110	0	48
2020.08.20	2454.1	2482.2	2399.4	2411.4	2563	0	48
2020.08.21	2405.3	2425.4	2361.2	2421.4	2549	0	48
2020.08.24	2417.2	2481.4	2417.2	2467.8	3280	0	48
2020.08.25	2492.9	2519.4	2485.3	2492.8	2687	0	48
2020.08.26	2506.3	2515.4	2459.7	2492.3	2900	0	48
2020.08.27	2489.2	2571.4	2482.2	2565.9	3781	0	48
2020.08.28	2573.4	2640.6	2545.3	2635.1	3414	0	48
2020.08.31	2640.4	2678.0	2640.4	2662.4	2113	0	48
2020.09.01	2668.9	2689.4	2657.3	2670.9	2146	0	48
2020.09.02	2666.3	2705.4	2644.7	2699.4	2571	0	48
2020.09.03	2708.4	2713.4	2630.1	2631.6	2623	0	48
2020.09.04	2642.1	2659.1	2591.9	2599.9	3355	0	48
2020.09.08	2581.1	2587.1	2526.4	2574.5	2969	0	48
2020.09.09	2564.5	2577.5	2544.4	2568.0	2421	0	48
2020.09.10	2572.4	2587.5	2535.3	2545.8	2393	0	48
2020.09.11	2547.3	2573.8	2533.7	2564.3	2536	0	48
2020.09.14	2562.6	2589.2	2552.0	2557.6	2468	0	48
2020.09.15	2569.0	2702.4	2567.5	2697.4	4667	0	48
2020.09.16	2698.8	2699.3	2597.0	2602.0	3834	0	48
2020.09.17	2600.5	2665.6	2583.9	2615.5	4169	0	48
2020.09.18	2622.4	2675.1	2619.9	2672.1	3151	0	48
2020.09.21	2658.8	2710.9	2611.7	2629.2	4006	0	48
2020.09.22	2645.7	2653.7	2551.4	2558.5	3520	0	48
2020.09.23	2556.4	2600.5	2545.9	2589.0	3786	0	48
2020.09.24	2582.9	2646.5	2578.9	2606.9	3269	0	48
2020.09.25	2622.4	2627.9	2551.2	2579.3	3410	0	48
2020.09.28	2585.6	2643.2	2579.6	2585.6	3189	0	48
2020.09.29	2585.0	2603.0	2545.9	2602.0	3371	0	48
2020.09.30	2591.0	2618.5	2529.8	2540.8	3021	0	48
2020.10.01	2528.2	2528.2	2464.6	2498.7	4200	0	48
2020.10.02	2476.6	2508.1	2444.5	2481.0	3251	0	48
2020.10.05	2470.8	2500.4	2448.3	2463.3	3145	0	48
2020.10.06	2467.2	2475.3	2422.1	2436.2	2684	0	48
2020.10.07	2428.5	2470.1	2417.0	2465.1	2119	0	48
2020.10.08	2465.5	2491.6	2457.0	2475.0	2372	0	48
2020.10.09	2472.5	2474.5	2410.8	2443.4	2345	0	48
2020.10.12	2433.7	2454.7	2418.6	2427.6	2334	0	48
2020.10.13	2428.6	2441.6	2373.5	2377.0	2355	0	48
2020.10.14	2379.4	2411.5	2362.4	2381.4	2910	0	48
2020.10.15	2393.4	2393.4	2333.3	2333.3	2200	0	48
2020.10.16	2337.2	2372.3	2334.2	2363.2	2814	0	48
2020.10.19	2380.1	2438.2	2379.6	2424.1	3136	0	48
2020.10.20	2418.6	2421.1	2374.0	2399.0	2519	0	48
2020.10.21	2405.0	2460.1	2390.5	2428.0	2464	0	48
2020.10.22	2431.5	2477.5	2424.0	2472.0	2459	0	48
2020.10.23	2480.7	2511.0	2471.4	2483.5	2507	0	48
2020.10.26	2485.3	2520.8	2463.7	2507.8	2774	0	48
2020.10.27	2504.2	2510.2	2428.6	2437.6	2298	0	48
2020.10.28	2404.5	2413.5	2362.4	2369.4	2865	0	48
2020.10.29	2379.9	2385.9	2334.3	2334.3	2659	0	48
2020.10.30	2348.8	2355.3	2281.7	2301.2	2900	0	48
2020.11.02	2282.0	2284.5	2237.9	2240.9	2877	0	48
2020.11.03	2270.4	2295.9	2248.4	2288.0	3213	0	48
2020.11.04	2281.1	2289.6	2251.3	2276.2	2837	0	48
2020.11.05	2297.1	2311.0	2268.8	2305.6	3297	0	48
2020.11.06	2313.1	2331.5	2302.2	2322.1	2856	0	48
2020.11.09	2321.4	2407.9	2321.4	2383.1	3084	0	48
2020.11.10	2386.1	2404.0	2330.9	2367.7	3225	0	48
2020.11.11	2374.8	2389.7	2349.9	2354.9	2456	0	48
2020.11.12	2343.5	2353.5	2316.7	2317.7	2577	0	48
2020.11.13	2325.2	2379.5	2317.8	2374.0	2370	0	48
2020.11.16	2396.7	2447.9	2391.2	2428.5	3871	0	48
2020.11.17	2429.6	2513.2	2419.2	2502.8	3427	0	48
2020.11.18	2513.3	2587.4	2495.4	2581.5	3337	0	48
