<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.08.21	5.5483	5.6279	5.5483	5.6040	11056	0	43
2020.08.24	5.5622	5.6065	5.5557	5.5921	9664	0	88
2020.08.25	5.5759	5.6073	5.5548	5.5832	9608	0	88
2020.08.26	5.5373	5.6044	5.5223	5.6020	11292	0	88
2020.08.27	5.5838	5.6156	5.5503	5.5909	10707	0	88
2020.08.28	5.5065	5.5111	5.4320	5.4324	11454	0	88
2020.08.31	5.4152	5.4902	5.4006	5.4692	11291	0	88
2020.09.01	5.4326	5.4492	5.3316	5.3352	10410	0	88
2020.09.02	5.4229	5.4245	5.3421	5.3635	11819	0	88
2020.09.03	5.3606	5.3688	5.2843	5.2928	12777	0	88
2020.09.04	5.2942	5.3183	5.2435	5.2926	12914	0	88
2020.09.08	5.3762	5.4036	5.3239	5.3240	12045	0	88
2020.09.09	5.3294	5.3310	5.2784	5.2855	9780	0	88
2020.09.10	5.3064	5.3133	5.2657	5.3087	11144	0	88
2020.09.11	5.2709	5.3053	5.2560	5.2941	11036	0	88
2020.09.14	5.2995	5.3173	5.2736	5.2829	11881	0	88
2020.09.15	5.2298	5.2941	5.2166	5.2714	13975	0	88
2020.09.16	5.2364	5.2695	5.2195	5.2451	12156	0	88
2020.09.17	5.2674	5.2870	5.2387	5.2474	12494	0	88
2020.09.18	5.2439	5.3254	5.2434	5.3254	10348	0	88
2020.09.21	5.4463	5.4922	5.4100	5.4161	13536	0	88
2020.09.22	5.4178	5.4916	5.3804	5.4840	14552	0	88
2020.09.23	5.5076	5.5546	5.4869	5.5410	13681	0	88
2020.09.24	5.5820	5.6178	5.5096	5.5102	14294	0	88
2020.09.25	5.5390	5.5833	5.5373	5.5525	12865	0	88
2020.09.28	5.5238	5.6579	5.5237	5.6443	11054	0	88
2020.09.29	5.6372	5.6726	5.6040	5.6394	15852	0	88
2020.09.30	5.6586	5.6618	5.6044	5.6299	13959	0	88
2020.10.01	5.5927	5.6527	5.5922	5.6367	12006	0	88
2020.10.02	5.6196	5.6813	5.6043	5.6563	12951	0	88
2020.10.05	5.6505	5.6708	5.5764	5.5806	12781	0	88
2020.10.06	5.5304	5.5522	5.4806	5.5390	12809	0	88
2020.10.07	5.5502	5.6333	5.5480	5.5894	14226	0	88
2020.10.08	5.5945	5.6416	5.5783	5.5848	12455	0	88
2020.10.09	5.5740	5.5757	5.5077	5.5297	12098	0	88
2020.10.13	5.5377	5.6199	5.5259	5.5620	13177	0	88
2020.10.14	5.5742	5.5833	5.5328	5.5744	12875	0	88
2020.10.15	5.6315	5.6397	5.5881	5.5907	12112	0	88
2020.10.16	5.6182	5.6365	5.5944	5.6284	10068	0	88
2020.10.19	5.6124	5.6293	5.5637	5.5722	11118	0	88
2020.10.20	5.5991	5.6214	5.5593	5.5621	10791	0	88
2020.10.21	5.5796	5.6224	5.5675	5.5982	10896	0	88
2020.10.22	5.6027	5.6212	5.5604	5.5683	12576	0	88
2020.10.23	5.5696	5.6299	5.5614	5.6132	10929	0	88
2020.10.26	5.6435	5.6586	5.6082	5.6265	10894	0	88
2020.10.27	5.6063	5.6575	5.6058	5.6464	9164	0	88
2020.10.28	5.7301	5.7862	5.6986	5.7296	13296	0	88
2020.10.29	5.7740	5.7838	5.7547	5.7643	12251	0	88
2020.10.30	5.7678	5.8032	5.7198	5.7325	13136	0	88
2020.11.03	5.6932	5.7548	5.6457	5.7489	11214	0	88
2020.11.04	5.6895	5.7197	5.6453	5.6572	10386	0	88
2020.11.05	5.5609	5.5789	5.5383	5.5631	10012	0	88
2020.11.06	5.5645	5.5656	5.4216	5.4292	10705	0	88
2020.11.09	5.2412	5.3893	5.2394	5.3822	12539	0	88
2020.11.10	5.3793	5.4049	5.3339	5.3639	12006	0	88
2020.11.11	5.4189	5.4363	5.3708	5.4039	10539	0	88
2020.11.12	5.3929	5.4281	5.3804	5.4215	9309	0	88
2020.11.13	5.4568	5.5207	5.4547	5.4923	10817	0	88
2020.11.16	5.3999	5.4518	5.3945	5.4223	12125	0	88
2020.11.17	5.4149	5.4171	5.3213	5.3325	11823	0	88
2020.11.18	5.2996	5.3213	5.2714	5.3043	11969	0	88
2020.11.19	5.3547	5.3635	5.2950	5.3181	9679	0	88
