<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.09.07	1.32531	1.32701	1.31396	1.31621	64190	0	8
2020.09.08	1.31625	1.31768	1.29799	1.29806	93854	0	8
2020.09.09	1.29813	1.30229	1.28846	1.29988	86472	0	8
2020.09.10	1.29963	1.30349	1.27724	1.28060	97611	0	8
2020.09.11	1.27943	1.28656	1.27620	1.27944	81586	0	8
2020.09.14	1.27701	1.29188	1.27658	1.28453	68769	0	8
2020.09.15	1.28390	1.29258	1.28146	1.28884	69442	0	8
2020.09.16	1.28900	1.30068	1.28748	1.29666	87441	0	8
2020.09.17	1.29664	1.29993	1.28647	1.29725	96862	0	8
2020.09.18	1.29694	1.29994	1.29139	1.29163	78210	0	8
2020.09.21	1.29227	1.29661	1.27751	1.28158	89574	0	8
2020.09.22	1.28076	1.28672	1.27104	1.27362	83658	0	8
2020.09.23	1.27288	1.27768	1.26751	1.27256	86749	0	8
2020.09.24	1.27158	1.27807	1.26902	1.27439	90100	0	8
2020.09.25	1.27456	1.28048	1.26872	1.27409	73037	0	8
2020.09.28	1.27615	1.29295	1.27504	1.28309	72531	0	8
2020.09.29	1.28281	1.29026	1.28223	1.28525	77596	0	8
2020.09.30	1.28537	1.29423	1.28054	1.29233	92122	0	8
2020.10.01	1.29155	1.29784	1.28190	1.28856	94456	0	8
2020.10.02	1.28798	1.29538	1.28366	1.29277	102141	0	8
2020.10.05	1.29195	1.29907	1.28993	1.29818	64358	0	8
2020.10.06	1.29805	1.30067	1.28666	1.28739	84675	0	8
2020.10.07	1.28712	1.29292	1.28444	1.29182	78804	0	8
2020.10.08	1.29121	1.29700	1.28911	1.29344	68344	0	8
2020.10.09	1.29222	1.30495	1.29136	1.30451	66516	0	8
2020.10.12	1.30252	1.30822	1.30050	1.30647	58325	0	8
2020.10.13	1.30627	1.30680	1.29215	1.29346	75692	0	8
2020.10.14	1.29362	1.30640	1.28627	1.30105	78060	0	8
2020.10.15	1.30085	1.30294	1.28901	1.29037	87936	0	8
2020.10.16	1.29042	1.29620	1.28650	1.29138	81066	0	8
2020.10.19	1.28986	1.30242	1.28927	1.29488	74099	0	8
2020.10.20	1.29349	1.29792	1.29105	1.29476	71636	0	8
2020.10.21	1.29319	1.31764	1.29302	1.31457	82405	0	8
2020.10.22	1.31359	1.31516	1.30701	1.30825	77361	0	8
2020.10.23	1.30763	1.31221	1.30186	1.30436	70508	0	8
2020.10.26	1.30538	1.30745	1.29912	1.30169	71534	0	8
2020.10.27	1.30166	1.30793	1.30008	1.30418	65459	0	8
2020.10.28	1.30416	1.30630	1.29162	1.29830	87091	0	8
2020.10.29	1.29827	1.30254	1.28805	1.29214	88436	0	8
2020.10.30	1.29259	1.29877	1.28986	1.29477	96000	0	8
2020.11.02	1.29246	1.29424	1.28539	1.29181	79972	0	8
2020.11.03	1.29067	1.30784	1.29067	1.30627	70353	0	8
2020.11.04	1.30548	1.31396	1.29142	1.29839	152562	0	8
2020.11.05	1.29844	1.31548	1.29315	1.31506	120819	0	8
2020.11.06	1.31461	1.31768	1.30923	1.31468	123184	0	8
2020.11.09	1.31584	1.32079	1.31180	1.31632	139611	0	8
2020.11.10	1.31621	1.32780	1.31563	1.32722	136980	0	8
2020.11.11	1.32646	1.33119	1.31910	1.32233	98941	0	8
2020.11.12	1.32175	1.32278	1.31059	1.31217	95185	0	8
2020.11.13	1.31115	1.32005	1.31061	1.31991	75405	0	8
2020.11.16	1.31732	1.32421	1.31652	1.31996	86220	0	8
2020.11.17	1.31830	1.32722	1.31830	1.32485	87493	0	8
2020.11.18	1.32443	1.33117	1.32430	1.32663	75159	0	8
2020.11.19	1.32661	1.32789	1.31953	1.32615	85569	0	8
2020.11.20	1.32604	1.32979	1.32417	1.32864	79364	0	8
2020.11.23	1.32926	1.33972	1.32634	1.33225	78136	0	8
2020.11.24	1.33179	1.33804	1.32926	1.33616	79830	0	8
2020.11.25	1.33492	1.33930	1.33040	1.33853	83497	0	8
2020.11.26	1.33805	1.33976	1.33216	1.33555	57483	0	8
2020.11.27	1.33526	1.33817	1.32855	1.33064	74788	0	8
2020.11.30	1.33265	1.33845	1.32951	1.33223	86927	0	8
2020.12.01	1.33181	1.34415	1.33153	1.34224	82236	0	8
2020.12.02	1.34173	1.34408	1.32871	1.33655	92772	0	8
2020.12.03	1.33511	1.34997	1.33472	1.34531	84328	0	8
2020.12.04	1.34420	1.35393	1.34114	1.34320	93321	0	8
2020.12.07	1.34103	1.34371	1.32242	1.33780	91217	0	8
2020.12.08	1.33656	1.33931	1.32889	1.33556	98144	0	8
2020.12.09	1.33542	1.34776	1.33446	1.34053	80710	0	8
2020.12.10	1.33866	1.34109	1.32452	1.32888	99210	0	8
2020.12.11	1.32898	1.33244	1.31340	1.32233	89424	0	8
2020.12.14	1.33474	1.34451	1.32897	1.33300	79073	0	8
2020.12.15	1.33201	1.34692	1.32798	1.34636	90831	0	8
2020.12.16	1.34563	1.35533	1.34341	1.35084	90432	0	8
2020.12.17	1.34996	1.36246	1.34895	1.35841	83772	0	8
2020.12.18	1.35810	1.35877	1.34713	1.35273	79016	0	8
2020.12.21	1.34284	1.34996	1.31876	1.34631	114680	0	8
2020.12.22	1.34604	1.34696	1.33035	1.33622	95528	0	8
2020.12.23	1.33547	1.35702	1.33492	1.34976	100413	0	8
2020.12.24	1.34921	1.36190	1.34872	1.35354	71078	0	8
2020.12.28	1.35456	1.35756	1.34734	1.35107	50579	0	8
