<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.07.09	1158.4	1160.5	1151.7	1159.5	636	0	36
2020.07.10	1157.9	1166.7	1150.3	1158.0	716	0	36
2020.07.13	1158.3	1188.6	1154.4	1183.2	680	0	36
2020.07.14	1182.1	1189.5	1177.2	1178.8	590	0	36
2020.07.15	1180.6	1191.5	1179.6	1189.5	568	0	36
2020.07.16	1189.3	1208.5	1182.1	1203.6	608	0	36
2020.07.17	1207.8	1260.5	1201.5	1250.8	797	0	36
2020.07.20	1247.2	1254.2	1241.4	1244.0	968	0	36
2020.07.21	1239.5	1283.0	1239.5	1280.1	1028	0	36
2020.07.22	1280.4	1322.5	1276.5	1317.1	1173	0	36
2020.07.23	1319.4	1332.7	1311.2	1312.3	1392	0	36
2020.07.24	1313.6	1331.3	1298.0	1324.1	1374	0	36
2020.07.27	1320.6	1323.0	1299.6	1309.5	1139	0	36
2020.07.28	1301.1	1317.8	1300.3	1303.7	908	0	36
2020.07.29	1294.3	1335.9	1293.8	1307.6	1190	0	36
2020.07.30	1315.3	1348.7	1296.4	1309.6	1603	0	36
2020.07.31	1314.4	1327.1	1304.8	1314.1	1121	0	36
2020.08.03	1310.6	1324.9	1274.8	1318.1	1490	0	36
2020.08.04	1314.0	1377.4	1313.5	1377.4	1712	0	36
2020.08.05	1374.8	1435.7	1347.6	1359.8	2284	0	36
2020.08.06	1353.8	1390.2	1327.0	1341.2	2102	0	36
2020.08.07	1340.6	1367.3	1337.7	1365.3	2123	0	36
2020.08.10	1372.7	1381.6	1358.1	1364.0	1522	0	36
2020.08.11	1354.5	1382.1	1344.9	1353.2	1541	0	36
2020.08.12	1358.5	1380.7	1348.7	1364.6	1238	0	36
2020.08.13	1367.9	1418.7	1364.5	1415.3	1392	0	36
2020.08.14	1416.7	1444.8	1413.2	1419.3	1327	0	36
2020.08.17	1415.9	1428.2	1399.3	1409.1	1411	0	36
2020.08.18	1410.3	1439.0	1408.3	1433.3	1335	0	36
2020.08.19	1430.5	1452.5	1407.8	1417.0	1885	0	36
2020.08.20	1413.7	1445.4	1412.5	1423.3	1314	0	36
2020.08.21	1414.3	1442.9	1412.2	1434.7	1275	0	36
2020.08.24	1434.7	1464.4	1430.5	1437.1	1407	0	36
2020.08.25	1435.3	1457.2	1429.2	1452.6	1342	0	36
2020.08.26	1464.7	1481.0	1445.1	1458.4	1739	0	36
2020.08.27	1456.1	1464.2	1425.3	1433.4	1605	0	36
2020.08.28	1440.3	1480.7	1435.7	1458.6	1485	0	36
2020.09.01	1478.0	1502.5	1472.9	1488.6	1631	0	36
2020.09.02	1485.3	1486.8	1464.3	1472.9	1472	0	36
2020.09.03	1464.5	1485.4	1456.7	1464.8	1483	0	36
2020.09.04	1465.6	1499.3	1465.6	1466.0	1651	0	36
2020.09.07	1474.6	1489.8	1451.0	1458.1	717	0	36
2020.09.08	1458.9	1465.0	1432.3	1441.9	1754	0	36
2020.09.09	1441.7	1451.8	1427.8	1436.9	1364	0	36
2020.09.10	1438.2	1467.2	1436.2	1458.0	1276	0	36
