<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.21	3.97767	4.01121	3.96607	3.96866	62156	0	314
2020.12.22	3.96805	4.00400	3.96264	3.99822	43033	0	334
2020.12.23	3.99525	4.00399	3.98361	3.99683	35081	0	364
2020.12.24	3.99033	3.99947	3.98026	3.99732	24415	0	365
2020.12.28	3.98569	3.99638	3.96992	3.98790	39691	0	389
2020.12.29	3.98867	3.99094	3.96660	3.97520	34141	0	366
2020.12.30	3.97714	3.97750	3.94418	3.95514	43596	0	366
2020.12.31	3.95455	3.98422	3.94202	3.98129	26760	0	319
2021.01.04	3.96915	3.97585	3.94954	3.97471	41277	0	341
2021.01.05	3.97136	3.97429	3.95472	3.95855	48024	0	358
2021.01.06	3.95523	3.96892	3.93598	3.94737	49893	0	329
2021.01.07	3.94687	3.97549	3.94339	3.96751	52906	0	357
2021.01.08	3.96541	3.99142	3.95184	3.98195	54427	0	342
2021.01.11	3.98009	4.01286	3.97927	4.00637	40986	0	367
2021.01.12	4.00398	4.01246	3.98743	3.98905	45010	0	367
2021.01.13	3.98615	4.01107	3.97664	4.00555	36553	0	367
2021.01.14	3.99994	4.02230	3.99428	4.00332	47135	0	367
2021.01.15	4.00506	4.03383	4.00410	4.02628	44891	0	367
2021.01.18	4.03276	4.04177	4.02721	4.03349	29610	0	368
2021.01.19	4.03199	4.03442	4.00564	4.01595	39303	0	368
2021.01.20	4.01662	4.03435	4.00624	4.02408	37932	0	367
2021.01.21	4.02361	4.02402	3.99569	4.00332	46504	0	367
2021.01.22	4.00381	4.01037	3.99186	4.00324	41480	0	345
2021.01.25	4.00450	4.02130	3.98924	4.01267	47315	0	367
2021.01.26	4.01151	4.02345	3.99818	4.01034	43419	0	367
2021.01.27	4.00616	4.04282	4.00155	4.02172	48699	0	368
2021.01.28	4.02549	4.03513	4.00830	4.02181	60376	0	368
2021.01.29	4.02133	4.03012	3.99983	4.01363	57592	0	343
2021.02.01	4.01268	4.05134	4.01222	4.04075	46316	0	366
2021.02.02	4.03979	4.05140	4.02313	4.04015	43606	0	338
2021.02.03	4.04065	4.05695	4.03421	4.05092	34970	0	350
2021.02.04	4.04544	4.07448	4.04300	4.07286	29577	0	370
2021.02.05	4.07001	4.07644	4.04328	4.04328	37113	0	369
2021.02.08	4.04381	4.05356	4.03840	4.04311	35230	0	343
2021.02.09	4.04094	4.04410	4.01698	4.02444	39619	0	368
2021.02.10	4.01982	4.02366	4.00588	4.01489	39853	0	368
2021.02.11	4.01778	4.02165	4.00944	4.01749	23981	0	368
2021.02.12	4.01580	4.03326	4.01262	4.02025	27983	0	368
2021.02.15	4.01715	4.02118	4.01154	4.01710	20298	0	368
2021.02.16	4.01513	4.02913	3.99709	4.02355	36592	0	367
2021.02.17	4.02280	4.05248	4.02223	4.04537	40357	0	368
2021.02.18	4.04485	4.04794	4.02875	4.03382	35236	0	368
2021.02.19	4.02855	4.03227	4.01062	4.01480	32134	0	368
2021.02.22	4.02022	4.03054	4.00762	4.00841	41291	0	368
2021.02.23	4.00771	4.02238	4.00090	4.01123	39469	0	367
2021.02.24	4.00834	4.02327	3.99501	4.00242	51181	0	367
2021.02.25	4.00359	4.00703	3.97325	4.00217	52470	0	364
2021.02.26	4.00028	4.04607	3.99798	4.03615	75632	0	363
2021.03.01	4.03610	4.05135	4.02639	4.04091	40932	0	366
2021.03.02	4.04272	4.06413	4.03360	4.03434	45916	0	440
2021.03.03	4.02940	4.04773	4.01954	4.03615	47001	0	419
