<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.10.08	105.950	106.104	105.921	106.023	52866	0	8
2020.10.09	105.983	106.041	105.549	105.596	54171	0	8
2020.10.12	105.727	105.787	105.238	105.315	50881	0	8
2020.10.13	105.317	105.625	105.227	105.473	53902	0	8
2020.10.14	105.446	105.511	105.033	105.160	49560	0	8
2020.10.15	105.101	105.490	105.059	105.416	54709	0	8
2020.10.16	105.427	105.466	105.187	105.378	49417	0	8
2020.10.19	105.380	105.499	105.298	105.428	45089	0	8
2020.10.20	105.369	105.744	105.345	105.502	53945	0	8
2020.10.21	105.417	105.522	104.338	104.579	57273	0	8
2020.10.22	104.571	104.920	104.473	104.882	43995	0	8
2020.10.23	104.828	104.934	104.543	104.692	42787	0	8
2020.10.26	104.666	105.052	104.652	104.831	46997	0	8
2020.10.27	104.832	104.894	104.385	104.474	44127	0	8
2020.10.28	104.462	104.553	104.109	104.303	57611	0	8
2020.10.29	104.300	104.723	104.023	104.609	56739	0	8
2020.10.30	104.597	104.739	104.121	104.664	67152	0	8
2020.11.02	104.561	104.945	104.543	104.747	64443	0	8
2020.11.03	104.722	104.798	104.430	104.500	79780	0	8
2020.11.04	104.463	105.343	104.147	104.511	140917	0	8
2020.11.05	104.498	104.540	103.440	103.510	94417	0	8
2020.11.06	103.425	103.758	103.173	103.354	97121	0	8
2020.11.09	103.328	105.643	103.187	105.384	110425	0	8
2020.11.10	105.309	105.484	104.817	105.244	88532	0	8
2020.11.11	105.284	105.672	105.001	105.427	62548	0	8
2020.11.12	105.417	105.475	105.066	105.119	64550	0	8
2020.11.13	105.129	105.150	104.559	104.609	68774	0	8
2020.11.16	104.702	105.132	104.360	104.562	65832	0	8
2020.11.17	104.577	104.594	104.067	104.180	53823	0	8
2020.11.18	104.184	104.212	103.635	103.790	52514	0	8
2020.11.19	103.798	104.212	103.714	103.743	58100	0	8
2020.11.20	103.730	103.907	103.700	103.834	43965	0	8
2020.11.23	103.804	104.634	103.680	104.539	51750	0	8
2020.11.24	104.475	104.758	104.142	104.438	61338	0	8
2020.11.25	104.430	104.595	104.253	104.453	55710	0	8
2020.11.26	104.444	104.469	104.214	104.230	55758	0	8
2020.11.27	104.261	104.280	103.902	104.072	47123	0	8
2020.11.30	104.060	104.406	103.828	104.314	58518	0	8
2020.12.01	104.281	104.575	104.179	104.302	56413	0	8
2020.12.02	104.305	104.748	104.221	104.405	64825	0	8
2020.12.03	104.412	104.532	103.670	103.839	62941	0	8
2020.12.04	103.845	104.240	103.735	104.182	61432	0	8
2020.12.07	104.130	104.309	103.918	104.043	64931	0	8
2020.12.08	104.028	104.203	103.951	104.159	57168	0	8
2020.12.09	104.159	104.402	104.048	104.228	47177	0	8
2020.12.10	104.192	104.575	104.096	104.207	66138	0	8
2020.12.11	104.233	104.264	103.820	104.003	60996	0	8
2020.12.14	103.948	104.100	103.509	104.034	61975	0	8
2020.12.15	104.041	104.148	103.604	103.647	43181	0	8
2020.12.16	103.667	103.914	103.258	103.418	56738	0	8
2020.12.17	103.447	103.558	102.869	103.085	55590	0	8
2020.12.18	103.077	103.594	102.999	103.276	56239	0	8
2020.12.21	103.516	103.887	103.249	103.282	76563	0	8
2020.12.22	103.301	103.731	103.277	103.611	58537	0	8
2020.12.23	103.615	103.649	103.356	103.537	52976	0	8
2020.12.24	103.521	103.764	103.496	103.627	33161	0	8
2020.12.28	103.520	103.705	103.400	103.618	30219	0	8
